Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,DeliveryTime,Day_of_Week,is_weekend,quarter,DiscountValue,month,year,day,dayofweek,weekofyear,Revenue,Month,Month_Year,Quarter,Year,date,Delivery_time
2024-07-28,West,Tablet,6,61.06,Store D,Wholesale,Bob,Debit Card,SAVE10,1,REG101335,Cust 1007,49.09,2024-07-28,2024-08-05,Wendy,8,6,True,3,0.0,7,2024,28,6,30,366.36,7,2024-07,3,2024,2024-07-28,8
2024-07-11,South,Tablet,14,98.06,Store A,Wholesale,Alice,Debit Card,SAVE10,1,REG101336,Cust 1946,10.34,2024-07-11,2024-07-21,Sophie,10,3,False,3,9.806000000000001,7,2024,11,3,28,1235.5560000000003,7,2024-07,3,2024,2024-07-11,10
2024-07-05,West,Laptop,16,123.86,Store A,Wholesale,Alice,Gift Card,NULL,1,REG101337,Cust 6347,18.02,2024-07-05,2024-07-14,Wendy,9,4,False,3,18.579,7,2024,5,4,27,1684.4959999999999,7,2024-07,3,2024,2024-07-05,9
2024-03-19,East,Laptop,16,90.3,Store C,Wholesale,Diana,Online,WINTER15,0,REG101338,Cust 6499,25.25,2024-03-19,2024-03-24,Eric,5,1,False,1,4.515,3,2024,19,1,12,1372.56,3,2024-03,1,2024,2024-03-19,5
2023-12-25,Central,Tablet,18,470.91,Store C,Wholesale,Eva,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,2023-12-25,2023-12-29,Cameron,4,0,False,4,47.09100000000001,12,2023,25,0,52,7628.742000000001,12,2023-12,4,2023,2023-12-25,4
2024-12-03,South,Monitor,12,383.45,Store C,Retail,Bob,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,2024-12-03,2024-12-05,Sophie,2,1,False,4,0.0,12,2024,3,1,49,4601.4,12,2024-12,4,2024,2024-12-03,2
2023-09-08,East,Tablet,20,293.94,Store B,Retail,Alice,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,2023-09-08,2023-09-15,Eric,7,4,False,3,44.091,9,2023,8,4,36,4996.9800000000005,9,2023-09,3,2023,2023-09-08,7
2024-01-05,East,Desk,2,454.01,Store B,Wholesale,Diana,Online,WINTER15,0,REG101342,Cust 1265,9.78,2024-01-05,2024-01-07,Eric,2,4,False,1,0.0,1,2024,5,4,1,908.02,1,2024-01,1,2024,2024-01-05,2
2023-08-03,South,Chair,5,163.55,Store D,Retail,Frank,Cash,NULL,0,REG101343,Cust 7676,28.9,2023-08-03,2023-08-10,Sophie,7,3,False,3,8.1775,8,2023,3,3,31,776.8625,8,2023-08,3,2023,2023-08-03,7
2023-06-17,South,Chair,6,332.18,Store B,Wholesale,Bob,Online,WINTER15,0,REG101345,Cust 2975,21.95,2023-06-17,2023-06-21,Sophie,4,5,True,2,33.218,6,2023,17,5,24,1793.772,6,2023-06,2,2023,2023-06-17,4
2024-02-05,Central,Monitor,14,463.96,Store D,Retail,Diana,Gift Card,NULL,0,REG101346,Cust 7832,29.19,2024-02-05,2024-02-14,Cameron,9,0,False,1,69.594,2,2024,5,0,6,5521.124,2,2024-02,1,2024,2024-02-05,9
2024-03-17,South,Desk,10,68.27,Store A,Wholesale,Diana,Credit Card,NULL,0,REG101347,Cust 7753,24.33,2024-03-17,2024-03-27,Sophie,10,6,True,1,10.240499999999999,3,2024,17,6,11,580.295,3,2024-03,1,2024,2024-03-17,10
2024-02-03,Central,Laptop,8,27.01,Store C,Wholesale,Eva,Online,FREESHIP,1,REG101348,Cust 8639,42.65,2024-02-03,2024-02-09,Cameron,6,5,True,1,1.3505000000000003,2,2024,3,5,5,205.276,2,2024-02,1,2024,2024-02-03,6
2023-03-31,North,Tablet,9,78.8,Store D,Retail,Alice,Online,FREESHIP,0,REG101349,Cust 9878,9.29,2023-03-31,2023-04-10,Ryan,10,4,False,1,7.88,3,2023,31,4,13,638.28,3,2023-03,1,2023,2023-03-31,10
2023-08-18,West,Tablet,16,174.68,Store B,Wholesale,Frank,Credit Card,NULL,0,REG101350,Cust 4205,45.99,2023-08-18,2023-08-22,Wendy,4,4,False,3,26.202,8,2023,18,4,33,2375.648,8,2023-08,3,2023,2023-08-18,4
2023-09-10,Central,Printer,4,306.06,Store C,Wholesale,Carlos,Gift Card,SAVE10,1,REG101351,Cust 4009,32.75,2023-09-10,2023-09-13,Cameron,3,6,True,3,15.303,9,2023,10,6,36,1163.028,9,2023-09,3,2023,2023-09-10,3
2024-01-29,South,Tablet,12,164.22,Store C,Retail,Bob,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,2024-01-29,2024-02-03,Sophie,5,0,False,1,0.0,1,2024,29,0,5,1970.6399999999999,1,2024-01,1,2024,2024-01-29,5
2024-03-21,North,Tablet,20,336.29,Store C,Retail,Eva,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,2024-03-21,2024-03-30,Ryan,9,3,False,1,0.0,3,2024,21,3,12,6725.8,3,2024-03,1,2024,2024-03-21,9
2024-08-03,West,Tablet,7,180.25,Store D,Retail,Diana,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,2024-08-03,2024-08-05,Wendy,2,5,True,3,18.025000000000002,8,2024,3,5,31,1135.575,8,2024-08,3,2024,2024-08-03,2
2023-02-08,West,Tablet,13,149.16,Store C,Retail,Eva,Cash,NULL,1,REG101356,Cust 4270,20.9,2023-02-08,2023-02-16,Wendy,8,2,False,1,14.916,2,2023,8,2,6,1745.172,2,2023-02,1,2023,2023-02-08,8
2023-05-26,Central,Chair,7,220.9,Store A,Wholesale,Bob,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,2023-05-26,2023-06-05,Cameron,10,4,False,2,33.135,5,2023,26,4,21,1314.355,5,2023-05,2,2023,2023-05-26,10
2024-07-15,East,Chair,1,364.27,Store A,Retail,Alice,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,2024-07-15,2024-07-22,Eric,7,0,False,3,36.427,7,2024,15,0,29,327.843,7,2024-07,3,2024,2024-07-15,7
2024-12-18,North,Monitor,9,306.42,Store C,Wholesale,Bob,Online,NULL,0,REG101359,Cust 1621,15.81,2024-12-18,2024-12-27,Ryan,9,2,False,4,0.0,12,2024,18,2,51,2757.78,12,2024-12,4,2024,2024-12-18,9
2024-09-29,North,Tablet,18,589.0,Store B,Wholesale,Diana,Cash,WINTER15,0,REG101360,Cust 6790,37.78,2024-09-29,2024-10-08,Ryan,9,6,True,3,58.900000000000006,9,2024,29,6,39,9541.800000000001,9,2024-09,3,2024,2024-09-29,9
2024-10-25,South,Desk,16,249.45,Store C,Wholesale,Alice,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,2024-10-25,2024-11-01,Sophie,7,4,False,4,24.945,10,2024,25,4,43,3592.08,10,2024-10,4,2024,2024-10-25,7
2023-11-19,Central,Tablet,3,101.34,Store A,Wholesale,Carlos,Debit Card,NULL,0,REG101363,Cust 8051,23.15,2023-11-19,2023-11-21,Cameron,2,6,True,4,0.0,11,2023,19,6,46,304.02,11,2023-11,4,2023,2023-11-19,2
2024-04-11,South,Phone,17,311.61,Store A,Retail,Eva,Online,NULL,1,REG101364,Cust 9371,29.9,2024-04-11,2024-04-17,Sophie,6,3,False,2,15.5805,4,2024,11,3,15,5032.501499999999,4,2024-04,2,2024,2024-04-11,6
2024-03-30,South,Monitor,2,441.18,Store B,Retail,Bob,Cash,NULL,1,REG101365,Cust 9881,23.07,2024-03-30,2024-04-06,Sophie,7,5,True,1,66.17699999999999,3,2024,30,5,13,750.006,3,2024-03,1,2024,2024-03-30,7
2024-11-25,North,Chair,20,286.66,Store D,Retail,Carlos,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,2024-11-25,2024-11-29,Ryan,4,0,False,4,28.666000000000004,11,2024,25,0,48,5159.880000000001,11,2024-11,4,2024,2024-11-25,4
2023-04-15,West,Tablet,8,304.15,Store B,Wholesale,Carlos,Debit Card,NULL,0,REG101368,Cust 8802,41.73,2023-04-15,2023-04-18,Wendy,3,5,True,2,15.2075,4,2023,15,5,15,2311.5399999999995,4,2023-04,2,2023,2023-04-15,3
2024-02-07,East,Printer,10,452.21,Store A,Retail,Eva,Cash,WINTER15,0,REG101369,Cust 8707,15.87,2024-02-07,2024-02-17,Eric,10,2,False,1,45.221000000000004,2,2024,7,2,6,4069.8899999999994,2,2024-02,1,2024,2024-02-07,10
2023-06-02,East,Printer,4,248.16,Store B,Retail,Diana,Credit Card,NULL,1,REG101370,Cust 5638,45.11,2023-06-02,2023-06-05,Eric,3,4,False,2,24.816000000000003,6,2023,2,4,22,893.376,6,2023-06,2,2023,2023-06-02,3
2023-08-24,East,Laptop,4,520.0,Store A,Retail,Eva,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,2023-08-24,2023-09-02,Eric,9,3,False,3,0.0,8,2023,24,3,34,2080.0,8,2023-08,3,2023,2023-08-24,9
2024-12-06,South,Chair,11,571.07,Store A,Retail,Frank,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,2024-12-06,2024-12-11,Sophie,5,4,False,4,0.0,12,2024,6,4,49,6281.77,12,2024-12,4,2024,2024-12-06,5
2023-12-08,East,Tablet,11,65.57,Store D,Retail,Diana,Debit Card,SAVE10,1,REG101373,Cust 1161,30.43,2023-12-08,2023-12-14,Eric,6,4,False,4,6.5569999999999995,12,2023,8,4,49,649.143,12,2023-12,4,2023,2023-12-08,6
2023-05-12,South,Tablet,4,397.02,Store A,Wholesale,Frank,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,2023-05-12,2023-05-20,Sophie,8,4,False,2,0.0,5,2023,12,4,19,1588.08,5,2023-05,2,2023,2023-05-12,8
2023-04-23,Central,Tablet,9,340.44,Store D,Retail,Carlos,Debit Card,FREESHIP,1,REG101376,Cust 4365,36.68,2023-04-23,2023-05-03,Cameron,10,6,True,2,17.022000000000002,4,2023,23,6,16,2910.7619999999997,4,2023-04,2,2023,2023-04-23,10
2023-01-18,North,Monitor,1,120.2,Store D,Retail,Carlos,Online,WINTER15,0,REG101377,Cust 3291,44.99,2023-01-18,2023-01-21,Ryan,3,2,False,1,6.010000000000001,1,2023,18,2,3,114.19,1,2023-01,1,2023,2023-01-18,3
2024-12-23,West,Tablet,10,170.72,Store A,Wholesale,Frank,Online,FREESHIP,0,REG101379,Cust 2667,29.18,2024-12-23,2025-01-02,Wendy,10,0,False,4,8.536,12,2024,23,0,52,1621.84,12,2024-12,4,2024,2024-12-23,10
2023-08-20,West,Desk,9,323.77,Store A,Wholesale,Carlos,Debit Card,NULL,0,REG101380,Cust 6158,6.36,2023-08-20,2023-08-28,Wendy,8,6,True,3,48.56549999999999,8,2023,20,6,33,2476.8405,8,2023-08,3,2023,2023-08-20,8
2024-01-16,Central,Phone,4,78.05,Store A,Retail,Carlos,Credit Card,NULL,0,REG101382,Cust 8572,14.03,2024-01-16,2024-01-24,Cameron,8,1,False,1,0.0,1,2024,16,1,3,312.2,1,2024-01,1,2024,2024-01-16,8
2024-05-29,East,Tablet,6,57.4,Store C,Wholesale,Eva,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,2024-05-29,2024-06-08,Eric,10,2,False,2,5.74,5,2024,29,2,22,309.96,5,2024-05,2,2024,2024-05-29,10
2024-08-17,East,Phone,7,106.88,Store C,Retail,Diana,Cash,WINTER15,1,REG101386,Cust 4390,26.12,2024-08-17,2024-08-24,Eric,7,5,True,3,5.344,8,2024,17,5,33,710.752,8,2024-08,3,2024,2024-08-17,7
2024-06-02,South,Printer,2,250.98,Store B,Wholesale,Eva,Online,WINTER15,0,REG101387,Cust 9451,18.8,2024-06-02,2024-06-12,Sophie,10,6,True,2,25.098,6,2024,2,6,22,451.764,6,2024-06,2,2024,2024-06-02,10
2023-03-31,South,Monitor,8,591.29,Store C,Retail,Diana,Credit Card,NULL,1,REG101388,Cust 5335,45.14,2023-03-31,2023-04-10,Sophie,10,4,False,1,59.129,3,2023,31,4,13,4257.288,3,2023-03,1,2023,2023-03-31,10
2024-05-19,West,Monitor,18,369.79,Store A,Wholesale,Eva,Cash,FREESHIP,1,REG101389,Cust 3487,16.4,2024-05-19,2024-05-23,Wendy,4,6,True,2,18.489500000000003,5,2024,19,6,20,6323.409,5,2024-05,2,2024,2024-05-19,4
2023-03-02,West,Desk,15,166.24,Store D,Wholesale,Diana,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,2023-03-02,2023-03-05,Wendy,3,3,False,1,16.624000000000002,3,2023,2,3,9,2244.2400000000002,3,2023-03,1,2023,2023-03-02,3
2023-03-13,North,Printer,12,260.76,Store C,Wholesale,Carlos,Online,NULL,0,REG101391,Cust 9436,20.92,2023-03-13,2023-03-22,Ryan,9,0,False,1,39.114,3,2023,13,0,11,2659.752,3,2023-03,1,2023,2023-03-13,9
2024-06-05,North,Chair,5,473.28,Store A,Retail,Diana,Credit Card,SAVE10,1,REG101393,Cust 5620,30.69,2024-06-05,2024-06-15,Ryan,10,2,False,2,0.0,6,2024,5,2,23,2366.3999999999996,6,2024-06,2,2024,2024-06-05,10
2024-09-01,North,Chair,16,401.83,Store B,Retail,Eva,Cash,FREESHIP,0,REG101394,Cust 4101,21.54,2024-09-01,2024-09-05,Ryan,4,6,True,3,0.0,9,2024,1,6,35,6429.28,9,2024-09,3,2024,2024-09-01,4
2024-09-21,North,Phone,10,269.29,Store C,Retail,Eva,Debit Card,SAVE10,0,REG101395,Cust 8828,14.09,2024-09-21,2024-09-30,Ryan,9,5,True,3,0.0,9,2024,21,5,38,2692.9,9,2024-09,3,2024,2024-09-21,9
2023-01-04,West,Monitor,15,439.89,Store D,Retail,Diana,Online,FREESHIP,0,REG101397,Cust 1081,49.71,2023-01-04,2023-01-08,Wendy,4,2,False,1,65.98349999999999,1,2023,4,2,1,5608.597499999999,1,2023-01,1,2023,2023-01-04,4
2023-05-02,West,Monitor,16,483.09,Store C,Wholesale,Alice,Debit Card,NULL,1,REG101398,Cust 5049,37.66,2023-05-02,2023-05-05,Wendy,3,1,False,2,24.1545,5,2023,2,1,18,7342.967999999999,5,2023-05,2,2023,2023-05-02,3
2023-07-09,East,Phone,13,27.39,Store B,Retail,Frank,Cash,NULL,0,REG101399,Cust 5409,22.95,2023-07-09,2023-07-14,Eric,5,6,True,3,4.1085,7,2023,9,6,27,302.6595,7,2023-07,3,2023,2023-07-09,5
2024-09-23,West,Printer,3,360.93,Store B,Wholesale,Diana,Debit Card,WINTER15,0,REG101401,Cust 2741,35.61,2024-09-23,2024-09-29,Wendy,6,0,False,3,54.1395,9,2024,23,0,39,920.3715,9,2024-09,3,2024,2024-09-23,6
2023-11-11,East,Tablet,15,274.77,Store D,Retail,Eva,Cash,NULL,1,REG101405,Cust 3456,19.37,2023-11-11,2023-11-17,Eric,6,5,True,4,0.0,11,2023,11,5,45,4121.549999999999,11,2023-11,4,2023,2023-11-11,6
2024-05-08,East,Desk,15,31.81,Store C,Wholesale,Eva,Cash,SAVE10,0,REG101406,Cust 8272,23.61,2024-05-08,2024-05-10,Eric,2,2,False,2,4.7715,5,2024,8,2,19,405.5775,5,2024-05,2,2024,2024-05-08,2
2023-09-18,South,Printer,14,268.32,Store D,Retail,Frank,Online,WINTER15,0,REG101407,Cust 7302,43.14,2023-09-18,2023-09-27,Sophie,9,0,False,3,0.0,9,2023,18,0,38,3756.48,9,2023-09,3,2023,2023-09-18,9
2023-09-13,Central,Desk,9,329.15,Store A,Retail,Diana,Gift Card,FREESHIP,0,REG101409,Cust 5484,29.41,2023-09-13,2023-09-15,Cameron,2,2,False,3,16.4575,9,2023,13,2,37,2814.2324999999996,9,2023-09,3,2023,2023-09-13,2
2024-06-28,East,Monitor,1,577.07,Store C,Wholesale,Frank,Online,WINTER15,0,REG101410,Cust 4652,22.97,2024-06-28,2024-07-06,Eric,8,4,False,2,28.853500000000004,6,2024,28,4,26,548.2165,6,2024-06,2,2024,2024-06-28,8
2023-04-06,Central,Chair,6,544.33,Store B,Wholesale,Carlos,Cash,NULL,0,REG101411,Cust 1222,11.52,2023-04-06,2023-04-08,Cameron,2,3,False,2,54.43300000000001,4,2023,6,3,14,2939.3820000000005,4,2023-04,2,2023,2023-04-06,2
2023-05-13,South,Laptop,18,331.45,Store D,Retail,Alice,Cash,WINTER15,1,REG101412,Cust 3559,32.92,2023-05-13,2023-05-18,Sophie,5,5,True,2,49.717499999999994,5,2023,13,5,19,5071.1849999999995,5,2023-05,2,2023,2023-05-13,5
2024-06-24,South,Laptop,19,254.03,Store C,Wholesale,Frank,Online,SAVE10,1,REG101415,Cust 4018,11.21,2024-06-24,2024-07-02,Sophie,8,0,False,2,0.0,6,2024,24,0,26,4826.57,6,2024-06,2,2024,2024-06-24,8
2024-04-01,West,Desk,7,241.35,Store B,Wholesale,Diana,Credit Card,SAVE10,0,REG101417,Cust 6620,42.43,2024-04-01,2024-04-10,Wendy,9,0,False,2,24.135,4,2024,1,0,14,1520.505,4,2024-04,2,2024,2024-04-01,9
2024-06-04,North,Tablet,11,160.37,Store B,Wholesale,Carlos,Cash,NULL,0,REG101418,Cust 4092,36.05,2024-06-04,2024-06-14,Ryan,10,1,False,2,8.018500000000001,6,2024,4,1,23,1675.8665,6,2024-06,2,2024,2024-06-04,10
2023-03-30,East,Tablet,1,419.1,Store B,Wholesale,Carlos,Gift Card,SAVE10,1,REG101419,Cust 4812,38.81,2023-03-30,2023-04-06,Eric,7,3,False,1,41.910000000000004,3,2023,30,3,13,377.19000000000005,3,2023-03,1,2023,2023-03-30,7
2023-08-22,West,Monitor,8,461.04,Store B,Retail,Alice,Online,FREESHIP,0,REG101421,Cust 4529,13.62,2023-08-22,2023-08-24,Wendy,2,1,False,3,0.0,8,2023,22,1,34,3688.32,8,2023-08,3,2023,2023-08-22,2
2024-04-16,South,Phone,6,524.19,Store D,Retail,Frank,Cash,WINTER15,0,REG101422,Cust 2365,31.04,2024-04-16,2024-04-20,Sophie,4,1,False,2,78.6285,4,2024,16,1,16,2673.369,4,2024-04,2,2024,2024-04-16,4
2023-12-11,North,Printer,16,438.71,Store C,Retail,Alice,Online,NULL,0,REG101424,Cust 4228,6.53,2023-12-11,2023-12-21,Ryan,10,0,False,4,0.0,12,2023,11,0,50,7019.36,12,2023-12,4,2023,2023-12-11,10
2023-01-16,North,Printer,10,193.96,Store D,Wholesale,Alice,Gift Card,NULL,0,REG101425,Cust 3940,41.3,2023-01-16,2023-01-21,Ryan,5,0,False,1,19.396,1,2023,16,0,3,1745.64,1,2023-01,1,2023,2023-01-16,5
2023-05-10,East,Phone,18,580.42,Store A,Wholesale,Bob,Online,SAVE10,0,REG101426,Cust 4392,37.81,2023-05-10,2023-05-17,Eric,7,2,False,2,29.021,5,2023,10,2,19,9925.181999999999,5,2023-05,2,2023,2023-05-10,7
2024-06-22,Central,Monitor,18,91.55,Store C,Retail,Alice,Debit Card,FREESHIP,0,REG101427,Cust 4404,32.54,2024-06-22,2024-06-29,Cameron,7,5,True,2,9.155,6,2024,22,5,25,1483.11,6,2024-06,2,2024,2024-06-22,7
2023-04-18,North,Tablet,16,477.91,Store A,Wholesale,Carlos,Credit Card,WINTER15,0,REG101429,Cust 3571,21.89,2023-04-18,2023-04-23,Ryan,5,1,False,2,0.0,4,2023,18,1,16,7646.56,4,2023-04,2,2023,2023-04-18,5
2023-02-07,Central,Laptop,14,306.39,Store A,Retail,Eva,Cash,WINTER15,0,REG101430,Cust 2592,38.73,2023-02-07,2023-02-09,Cameron,2,1,False,1,30.639,2,2023,7,1,6,3860.514,2,2023-02,1,2023,2023-02-07,2
2023-07-04,East,Phone,6,346.86,Store C,Retail,Eva,Gift Card,FREESHIP,0,REG101432,Cust 6600,29.18,2023-07-04,2023-07-12,Eric,8,1,False,3,17.343,7,2023,4,1,27,1977.1019999999999,7,2023-07,3,2023,2023-07-04,8
2023-07-31,Central,Desk,14,223.26,Store B,Wholesale,Alice,Credit Card,WINTER15,0,REG101433,Cust 6899,12.88,2023-07-31,2023-08-03,Cameron,3,0,False,3,22.326,7,2023,31,0,31,2813.076,7,2023-07,3,2023,2023-07-31,3
2023-04-20,North,Desk,6,529.1,Store D,Wholesale,Eva,Debit Card,WINTER15,0,REG101434,Cust 1563,5.13,2023-04-20,2023-04-27,Ryan,7,3,False,2,0.0,4,2023,20,3,16,3174.6000000000004,4,2023-04,2,2023,2023-04-20,7
2024-10-08,Central,Tablet,11,97.34,Store D,Wholesale,Carlos,Debit Card,SAVE10,0,REG101435,Cust 6733,10.61,2024-10-08,2024-10-11,Cameron,3,1,False,4,9.734000000000002,10,2024,8,1,41,963.666,10,2024-10,4,2024,2024-10-08,3
2024-01-25,East,Chair,11,422.89,Store B,Retail,Frank,Credit Card,SAVE10,0,REG101436,Cust 7635,45.89,2024-01-25,2024-01-27,Eric,2,3,False,1,42.289,1,2024,25,3,4,4186.611,1,2024-01,1,2024,2024-01-25,2
2024-12-16,South,Monitor,4,557.17,Store C,Wholesale,Frank,Credit Card,NULL,0,REG101437,Cust 4354,32.16,2024-12-16,2024-12-25,Sophie,9,0,False,4,27.8585,12,2024,16,0,51,2117.2459999999996,12,2024-12,4,2024,2024-12-16,9
2024-10-24,Central,Printer,9,459.65,Store B,Retail,Bob,Gift Card,WINTER15,1,REG101438,Cust 1462,22.24,2024-10-24,2024-11-01,Cameron,8,3,False,4,45.965,10,2024,24,3,43,3723.1649999999995,10,2024-10,4,2024,2024-10-24,8
2023-11-16,West,Monitor,8,493.35,Store A,Retail,Alice,Cash,FREESHIP,1,REG101439,Cust 1376,12.86,2023-11-16,2023-11-20,Wendy,4,3,False,4,49.33500000000001,11,2023,16,3,46,3552.1200000000003,11,2023-11,4,2023,2023-11-16,4
2024-03-31,South,Laptop,13,428.59,Store D,Retail,Bob,Cash,FREESHIP,0,REG101440,Cust 6542,23.89,2024-03-31,2024-04-08,Sophie,8,6,True,1,0.0,3,2024,31,6,13,5571.67,3,2024-03,1,2024,2024-03-31,8
2023-02-13,East,Laptop,7,242.11,Store C,Wholesale,Eva,Debit Card,WINTER15,0,REG101441,Cust 1186,47.19,2023-02-13,2023-02-18,Eric,5,0,False,1,12.105500000000001,2,2023,13,0,7,1610.0314999999998,2,2023-02,1,2023,2023-02-13,5
2023-09-20,South,Tablet,17,477.38,Store C,Retail,Alice,Gift Card,FREESHIP,0,REG101442,Cust 4386,35.28,2023-09-20,2023-09-27,Sophie,7,2,False,3,23.869,9,2023,20,2,38,7709.687,9,2023-09,3,2023,2023-09-20,7
2023-06-27,South,Chair,3,261.6,Store D,Retail,Diana,Cash,WINTER15,0,REG101443,Cust 6708,42.11,2023-06-27,2023-07-07,Sophie,10,1,False,2,13.080000000000002,6,2023,27,1,26,745.5600000000001,6,2023-06,2,2023,2023-06-27,10
2024-07-09,Central,Laptop,16,55.56,Store D,Wholesale,Frank,Cash,NULL,1,REG101446,Cust 6646,17.81,2024-07-09,2024-07-17,Cameron,8,1,False,3,8.334,7,2024,9,1,28,755.616,7,2024-07,3,2024,2024-07-09,8
2024-06-09,East,Tablet,11,185.59,Store B,Retail,Carlos,Gift Card,NULL,0,REG101448,Cust 5351,45.19,2024-06-09,2024-06-18,Eric,9,6,True,2,18.559,6,2024,9,6,23,1837.3410000000001,6,2024-06,2,2024,2024-06-09,9
2023-12-01,Central,Desk,11,347.38,Store C,Wholesale,Eva,Credit Card,FREESHIP,0,REG101449,Cust 6284,24.8,2023-12-01,2023-12-03,Cameron,2,4,False,4,17.369,12,2023,1,4,48,3630.1209999999996,12,2023-12,4,2023,2023-12-01,2
2024-07-24,West,Tablet,15,318.03,Store D,Retail,Diana,Gift Card,WINTER15,1,REG101450,Cust 9099,24.38,2024-07-24,2024-07-30,Wendy,6,2,False,3,15.901499999999999,7,2024,24,2,30,4531.9275,7,2024-07,3,2024,2024-07-24,6
2023-04-12,West,Chair,15,242.35,Store D,Wholesale,Diana,Cash,WINTER15,1,REG101451,Cust 3944,14.92,2023-04-12,2023-04-19,Wendy,7,2,False,2,36.3525,4,2023,12,2,15,3089.9625,4,2023-04,2,2023,2023-04-12,7
2024-12-17,North,Desk,3,82.09,Store B,Retail,Eva,Gift Card,WINTER15,1,REG101452,Cust 6124,12.63,2024-12-17,2024-12-26,Ryan,9,1,False,4,12.3135,12,2024,17,1,51,209.3295,12,2024-12,4,2024,2024-12-17,9
2024-08-08,South,Monitor,10,285.73,Store D,Wholesale,Eva,Cash,WINTER15,1,REG101453,Cust 8533,26.68,2024-08-08,2024-08-14,Sophie,6,3,False,3,42.859500000000004,8,2024,8,3,32,2428.705,8,2024-08,3,2024,2024-08-08,6
2024-09-15,East,Laptop,17,341.52,Store C,Wholesale,Eva,Credit Card,FREESHIP,0,REG101454,Cust 1135,16.67,2024-09-15,2024-09-22,Eric,7,6,True,3,34.152,9,2024,15,6,37,5225.256,9,2024-09,3,2024,2024-09-15,7
2023-10-08,South,Tablet,14,216.4,Store D,Wholesale,Diana,Debit Card,WINTER15,0,REG101455,Cust 5638,40.74,2023-10-08,2023-10-10,Sophie,2,6,True,4,21.64,10,2023,8,6,40,2726.64,10,2023-10,4,2023,2023-10-08,2
2023-01-02,South,Laptop,7,61.47,Store C,Retail,Eva,Online,FREESHIP,0,REG101457,Cust 2394,14.44,2023-01-02,2023-01-12,Sophie,10,0,False,1,9.2205,1,2023,2,0,1,365.74649999999997,1,2023-01,1,2023,2023-01-02,10
2023-10-19,North,Desk,15,434.44,Store B,Wholesale,Bob,Debit Card,NULL,1,REG101458,Cust 8495,33.86,2023-10-19,2023-10-28,Ryan,9,3,False,4,0.0,10,2023,19,3,42,6516.6,10,2023-10,4,2023,2023-10-19,9
2024-03-31,Central,Desk,2,55.08,Store C,Wholesale,Frank,Credit Card,FREESHIP,0,REG101460,Cust 4664,9.85,2024-03-31,2024-04-04,Cameron,4,6,True,1,0.0,3,2024,31,6,13,110.16,3,2024-03,1,2024,2024-03-31,4
2024-05-16,North,Chair,19,368.85,Store C,Retail,Bob,Gift Card,FREESHIP,0,REG101464,Cust 2496,35.37,2024-05-16,2024-05-21,Ryan,5,3,False,2,36.885000000000005,5,2024,16,3,20,6307.335000000001,5,2024-05,2,2024,2024-05-16,5
2023-09-04,Central,Chair,14,115.98,Store A,Wholesale,Bob,Debit Card,NULL,0,REG101465,Cust 5465,31.85,2023-09-04,2023-09-06,Cameron,2,0,False,3,0.0,9,2023,4,0,36,1623.72,9,2023-09,3,2023,2023-09-04,2
2023-12-17,South,Monitor,9,55.04,Store B,Retail,Alice,Online,NULL,0,REG101466,Cust 2311,31.09,2023-12-17,2023-12-23,Sophie,6,6,True,4,8.256,12,2023,17,6,50,421.056,12,2023-12,4,2023,2023-12-17,6
2024-01-15,Central,Monitor,4,159.54,Store A,Wholesale,Alice,Credit Card,FREESHIP,0,REG101467,Cust 4575,32.36,2024-01-15,2024-01-21,Cameron,6,0,False,1,7.977,1,2024,15,0,3,606.252,1,2024-01,1,2024,2024-01-15,6
2024-12-19,Central,Laptop,15,150.15,Store C,Retail,Frank,Online,WINTER15,0,REG101468,Cust 8054,35.94,2024-12-19,2024-12-29,Cameron,10,3,False,4,0.0,12,2024,19,3,51,2252.25,12,2024-12,4,2024,2024-12-19,10
2023-12-16,North,Chair,9,57.93,Store C,Wholesale,Bob,Gift Card,FREESHIP,1,REG101469,Cust 2553,28.73,2023-12-16,2023-12-18,Ryan,2,5,True,4,0.0,12,2023,16,5,50,521.37,12,2023-12,4,2023,2023-12-16,2
2023-06-30,South,Monitor,6,536.24,Store D,Retail,Diana,Cash,WINTER15,0,REG101471,Cust 8150,35.32,2023-06-30,2023-07-02,Sophie,2,4,False,2,0.0,6,2023,30,4,26,3217.44,6,2023-06,2,2023,2023-06-30,2
